page_path,total_views,total_users,avg_engagement_time_sec,total_events,total_sessions,new_users_count,article_title,writer_name,category_main,category_sub,publishing_datetime,likes_count,comments_count,new_user_ratio_str,bounce_rate_str,scroll_90_count
/news/view/1065564976507495,2,2,6,6,1,1,"코트야드 메리어트 세종, 페스티브 시즌 운영",이정호,호텔,시즌,2025-12-04 20:53,67,16,50.00%,0.00%,0
/news/view/1065565025067825,2,1,0,4,1,1,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,조용수,건강,식자재,2025-11-13 0:53,72,22,100.00%,0.00%,1
/news/view/1065620602373191,2,2,15.5,7,2,2,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이경엽,건강,식자재,2025-12-08 7:53,75,2,100.00%,0.00%,1
/news/view/1065565191296692,2,2,26.5,8,2,2,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,안정미,이슈,산업,2025-12-04 1:53,110,15,100.00%,0.00%,1
/news/view/1065564667779123,2,1,1,5,1,1,[이슈] 2025 식품 외식 산업 전망 '푸드테크',오요리,이슈,트렌드,2025-12-07 8:53,21,26,100.00%,0.00%,0
/news/view/1065620720821618,2,2,2,5,1,1,[맛집탐방] 줄 서는 성수동 베이글 맛집,이정호,맛집,핫플,2025-11-23 21:53,52,18,50.00%,0.00%,0
/news/view/1065620792860606,2,2,9.5,9,2,2,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",김철호,호텔,프로모션,2025-11-23 5:53,79,23,100.00%,0.00%,1
/news/view/1065620808778294,2,2,5.5,6,1,1,[맛집탐방] 줄 서는 성수동 베이글 맛집,안정미,맛집,핫플,2025-11-24 7:53,33,20,50.00%,0.00%,1
/news/view/1065620268572552,2,2,20,7,2,1,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이정호,Chef,인터뷰,2025-12-07 18:53,65,26,50.00%,0.00%,1
/news/view/1065564807737871,2,2,19.5,7,2,2,"파르나스 호텔 제주, 겨울 미식 프로모션",김철호,호텔,이벤트,2025-11-19 2:53,126,7,100.00%,0.00%,1
/news/view/1065564901140868,2,2,18.5,8,2,2,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",오요리,Chef,인터뷰,2025-12-08 13:53,34,16,100.00%,0.00%,0
/news/view/1065620350519729,2,2,2.5,8,2,2,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,김철호,라이프,제철,2025-11-24 11:53,93,15,100.00%,0.00%,1
/news/view/1065620423443190,2,2,3.5,6,1,1,[맛집탐방] 줄 서는 성수동 베이글 맛집,오요리,맛집,핫플,2025-11-16 14:53,117,3,50.00%,0.00%,1
/news/view/1065565553639240,2,2,5,7,2,1,"파르나스 호텔 제주, 겨울 미식 프로모션",조용수,호텔,이벤트,2025-11-14 19:53,56,14,50.00%,0.00%,0
/news/view/1065565597753006,2,2,2.5,8,2,2,[맛집탐방] 줄 서는 성수동 베이글 맛집,이경엽,맛집,핫플,2025-11-14 13:53,110,13,100.00%,0.00%,0
/news/view/1065584115858534,2,1,9,7,1,1,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,이정호,라이프,제철,2025-11-23 9:53,48,12,100.00%,0.00%,1
/news/view/1065584134064116,2,2,11,4,,,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",오요리,Chef,인터뷰,2025-11-19 22:53,148,18,0.00%,43.00%,1
/news/view/1065584379819430,2,1,2,5,,,[이슈] 2025 식품 외식 산업 전망 '푸드테크',이정호,이슈,트렌드,2025-12-06 18:53,139,26,0.00%,43.00%,0
/news/view/1065602074202760,2,2,2.5,6,1,1,[이슈] 2025 식품 외식 산업 전망 '푸드테크',이정호,이슈,트렌드,2025-11-24 10:53,142,5,50.00%,0.00%,1
/news/view/1065602128602167,2,1,40,6,1,1,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",오요리,Chef,인터뷰,2025-11-20 0:53,95,29,100.00%,0.00%,0
/news/view/1065584216303508,2,2,1,9,2,2,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",오요리,호텔,프로모션,2025-11-14 20:53,103,24,100.00%,0.00%,0
/news/view/1065584225563502,2,2,5.5,7,2,2,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이경엽,Chef,인터뷰,2025-11-22 3:53,42,26,100.00%,0.00%,1
/news/view/1065584007395204,2,2,32,8,2,2,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이경엽,인터뷰,스타,2025-12-09 3:53,23,6,100.00%,0.00%,1
/news/view/1065602162011860,2,2,2,8,2,2,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이정호,호텔,프로모션,2025-11-23 2:53,56,18,100.00%,0.00%,0
/news/view/1065602045246730,2,1,1,8,2,1,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",오요리,호텔,프로모션,2025-11-17 8:53,18,25,100.00%,0.00%,0
/news/view/1065584189325253,2,1,24,6,1,1,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이정호,Chef,인터뷰,2025-12-07 22:53,141,12,100.00%,0.00%,0
/news/view/1065584192351279,2,1,0,7,2,1,"코트야드 메리어트 세종, 페스티브 시즌 운영",이정호,호텔,시즌,2025-11-21 23:53,28,19,100.00%,0.00%,0
/news/view/1065601972766681,2,2,9,8,2,2,"코트야드 메리어트 세종, 페스티브 시즌 운영",이정호,호텔,시즌,2025-11-17 23:53,43,27,100.00%,0.00%,1
/news/view/1065565244885347,2,2,10.5,7,2,2,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이정호,호텔,프로모션,2025-11-25 6:53,40,2,100.00%,0.00%,0
/news/view/1065565255769609,2,2,16.5,8,2,2,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,안정미,건강,식자재,2025-12-03 11:53,129,2,100.00%,0.00%,0
/news/view/1065620307690356,2,2,6.5,7,2,2,"파르나스 호텔 제주, 겨울 미식 프로모션",김철호,호텔,이벤트,2025-12-05 18:53,142,15,100.00%,0.00%,1
/news/view/1065565400241786,2,2,4.5,7,1,1,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",안정미,호텔,프로모션,2025-11-22 3:53,109,10,50.00%,0.00%,1
/news/view/1065565411163096,2,2,0,8,2,2,[이슈] 2025 식품 외식 산업 전망 '푸드테크',오요리,이슈,트렌드,2025-11-21 9:53,136,27,100.00%,0.00%,0
/news/view/1065565194646457,2,2,0,8,2,2,[맛집탐방] 줄 서는 성수동 베이글 맛집,김철호,맛집,핫플,2025-12-04 6:53,64,8,100.00%,0.00%,1
/news/view/1065565199374775,2,2,22,8,2,2,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,안정미,인터뷰,스타,2025-11-30 16:53,38,8,100.00%,0.00%,1
/news/view/1065596040820706,2,1,0,5,1,1,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,조용수,인터뷰,스타,2025-11-29 4:53,41,2,100.00%,0.00%,0
/news/view/1065596083482692,2,2,25,8,2,2,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,이정호,이슈,산업,2025-11-23 12:53,23,28,100.00%,0.00%,0
/news/view/1065565302581385,2,2,6.5,8,2,2,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,이경엽,라이프,제철,2025-11-13 12:53,125,10,100.00%,0.00%,1
/news/view/1065596185181306,2,2,8.5,8,2,2,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,조용수,건강,식자재,2025-11-11 0:53,121,5,100.00%,0.00%,1
/news/view/1065595844471511,2,2,6,8,2,2,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,오요리,라이프,제철,2025-11-12 7:53,14,15,100.00%,0.00%,1
/news/view/1065620222231507,2,2,27.5,8,2,2,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,오요리,건강,식자재,2025-11-14 8:53,86,23,100.00%,0.00%,0
/news/view/1065620232897563,2,2,18.5,8,2,2,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",오요리,Chef,인터뷰,2025-11-18 20:53,26,17,100.00%,0.00%,1
/news/view/1065596010611884,2,1,22,6,2,1,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",안정미,Chef,인터뷰,2025-11-20 3:53,37,15,100.00%,0.00%,1
/news/view/1065602252578719,2,2,20.5,8,2,2,"코트야드 메리어트 세종, 페스티브 시즌 운영",조용수,호텔,시즌,2025-11-15 18:53,89,16,100.00%,0.00%,1
/news/view/1065602266450567,2,2,5,6,1,1,[맛집탐방] 줄 서는 성수동 베이글 맛집,이정호,맛집,핫플,2025-11-30 12:53,28,16,50.00%,0.00%,1
/news/view/1065602237700842,2,2,1,7,2,2,"파르나스 호텔 제주, 겨울 미식 프로모션",안정미,호텔,이벤트,2025-11-20 19:53,129,10,100.00%,0.00%,1
/news/view/1065602328637668,2,2,3.5,5,1,1,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,김철호,건강,식자재,2025-11-12 3:53,106,7,50.00%,0.00%,0
/news/view/1065583890131995,2,2,6.5,6,1,1,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,안정미,이슈,산업,2025-11-13 4:53,97,24,50.00%,0.00%,1
/news/view/1065583907697568,2,1,19,4,,,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",안정미,Chef,인터뷰,2025-12-01 3:53,76,17,0.00%,43.00%,1
/news/view/1065584300667002,2,1,0,4,1,1,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,이경엽,라이프,제철,2025-11-13 11:53,75,18,100.00%,0.00%,1
/news/view/1065584342305437,2,2,176.5,7,2,1,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이정호,호텔,프로모션,2025-12-05 11:53,86,29,50.00%,0.00%,1
/news/view/1065602304291472,2,2,21.5,8,2,2,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,조용수,이슈,산업,2025-12-09 5:53,50,19,100.00%,0.00%,1
/news/view/1065602153058820,2,2,2,8,2,2,[맛집탐방] 줄 서는 성수동 베이글 맛집,조용수,맛집,핫플,2025-11-21 1:53,54,11,100.00%,0.00%,1
/news/view/1065602157334834,2,2,8,8,2,2,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,안정미,인터뷰,스타,2025-12-04 6:53,111,13,100.00%,0.00%,1
/news/view/1065584454823234,2,1,5,6,1,1,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이정호,건강,식자재,2025-12-08 0:53,133,7,100.00%,0.00%,0
/news/view/1065584495085259,2,1,13,5,1,1,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,조용수,이슈,산업,2025-11-11 8:53,52,4,100.00%,0.00%,1
/news/view/1065597160829025,2,2,14,7,2,2,"파르나스 호텔 제주, 겨울 미식 프로모션",조용수,호텔,이벤트,2025-11-30 6:53,12,7,100.00%,0.00%,1
/news/view/1065597173396636,2,1,23,4,1,0,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이경엽,인터뷰,스타,2025-11-17 23:53,139,10,0.00%,0.00%,1
/news/view/1065597192165738,2,2,18.5,4,,,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이경엽,인터뷰,스타,2025-11-26 18:53,135,8,0.00%,43.00%,1
/news/view/1065596166551196,2,2,31,6,1,1,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이정호,Chef,인터뷰,2025-12-02 14:53,137,24,50.00%,0.00%,1
/news/view/1065595681905216,2,2,1,7,2,2,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,김철호,인터뷰,스타,2025-11-18 13:53,138,5,100.00%,0.00%,1
/news/view/1065565474867722,2,2,13.5,8,2,2,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,김철호,인터뷰,스타,2025-11-25 13:53,96,2,100.00%,0.00%,1
/news/view/1065565890106332,2,2,7,10,2,2,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,이정호,라이프,제철,2025-11-23 19:53,121,17,100.00%,0.00%,1
/news/view/1065620035447680,2,2,10.5,8,2,2,[맛집탐방] 줄 서는 성수동 베이글 맛집,조용수,맛집,핫플,2025-12-08 9:53,24,10,100.00%,0.00%,1
/news/view/1065565993004084,2,2,8.5,7,2,1,[이슈] 2025 식품 외식 산업 전망 '푸드테크',안정미,이슈,트렌드,2025-12-08 9:53,75,26,50.00%,0.00%,0
/news/view/1065565993061066,2,2,23,6,1,1,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이경엽,호텔,프로모션,2025-11-20 4:53,128,21,50.00%,0.00%,1
/news/view/1065620184225728,2,1,0,4,1,1,"코트야드 메리어트 세종, 페스티브 시즌 운영",김철호,호텔,시즌,2025-11-22 3:53,74,13,100.00%,0.00%,1
/news/view/1065620198427073,2,2,31,9,2,2,"파르나스 호텔 제주, 겨울 미식 프로모션",안정미,호텔,이벤트,2025-11-19 17:53,85,15,100.00%,0.00%,0
/news/view/1065619401683684,2,1,0,2,,,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이경엽,인터뷰,스타,2025-12-04 11:53,76,8,0.00%,43.00%,1
/news/view/1065620073506283,2,2,19.5,8,2,2,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,안정미,인터뷰,스타,2025-11-29 2:53,84,5,100.00%,0.00%,0
/news/view/1065620110525549,2,2,14.5,7,2,2,"코트야드 메리어트 세종, 페스티브 시즌 운영",안정미,호텔,시즌,2025-12-01 11:53,84,17,100.00%,0.00%,1
/news/view/1065619615458932,2,2,6,6,1,1,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",조용수,Chef,인터뷰,2025-11-11 0:53,84,28,50.00%,0.00%,1
/news/view/1065566058363420,2,2,5,9,2,2,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이정호,인터뷰,스타,2025-11-26 1:53,14,20,100.00%,0.00%,1
/news/view/1065566391689340,2,2,4.5,8,2,2,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,김철호,인터뷰,스타,2025-11-27 20:53,82,27,100.00%,0.00%,0
/news/view/1065588202072875,2,2,9.5,8,2,2,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이경엽,건강,식자재,2025-11-25 23:53,54,27,100.00%,0.00%,1
/news/view/1065600832700026,2,2,4,7,2,2,[맛집탐방] 줄 서는 성수동 베이글 맛집,이정호,맛집,핫플,2025-12-04 18:53,69,22,100.00%,0.00%,0
/news/view/1065600875947680,2,1,1,5,1,1,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",김철호,Chef,인터뷰,2025-12-05 9:53,27,5,100.00%,0.00%,1
/news/view/1065588118143010,2,2,5.5,6,1,1,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이경엽,건강,식자재,2025-11-26 0:53,36,27,50.00%,0.00%,1
/news/view/1065602215243351,2,2,41,6,1,1,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이경엽,Chef,인터뷰,2025-11-18 5:53,83,28,50.00%,0.00%,0
/news/view/1065602218436893,2,2,46,8,2,2,"파르나스 호텔 제주, 겨울 미식 프로모션",김철호,호텔,이벤트,2025-12-02 5:53,51,11,100.00%,0.00%,1
/news/view/1065587956654577,2,2,8.5,9,2,2,"파르나스 호텔 제주, 겨울 미식 프로모션",안정미,호텔,이벤트,2025-11-23 22:53,117,7,100.00%,0.00%,1
/news/view/1065587990837039,2,1,49,6,1,1,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이경엽,인터뷰,스타,2025-12-02 4:53,139,20,100.00%,0.00%,0
/news/view/1065602251438356,2,2,31,8,2,2,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,오요리,이슈,산업,2025-11-27 7:53,70,6,100.00%,0.00%,0
/news/view/1065602191034408,2,2,7,8,2,2,[맛집탐방] 줄 서는 성수동 베이글 맛집,이경엽,맛집,핫플,2025-12-09 11:53,36,4,100.00%,0.00%,0
/news/view/1065602197721262,2,2,19,7,2,1,"파르나스 호텔 제주, 겨울 미식 프로모션",조용수,호텔,이벤트,2025-11-29 9:53,87,7,50.00%,0.00%,1
/news/view/1065619696572821,2,2,10.5,7,2,2,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이경엽,호텔,프로모션,2025-12-08 7:53,137,8,100.00%,0.00%,0
/news/view/1065619589096119,2,2,23.5,8,2,2,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,이경엽,라이프,제철,2025-11-24 1:53,125,29,100.00%,0.00%,1
/news/view/1065566133469575,2,2,77,8,2,2,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",김철호,호텔,프로모션,2025-12-05 18:53,40,26,100.00%,0.00%,1
/news/view/1065566842851185,2,1,1,5,1,1,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이정호,호텔,프로모션,2025-12-04 13:53,83,2,100.00%,0.00%,1
/news/view/1065619739042027,2,1,4,3,,,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,오요리,인터뷰,스타,2025-12-05 9:53,131,17,0.00%,43.00%,1
/news/view/1065619820436493,2,2,84.5,6,1,1,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,안정미,인터뷰,스타,2025-12-02 10:53,55,12,50.00%,0.00%,1
/news/view/1065619299002625,2,2,4,8,2,2,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이경엽,호텔,프로모션,2025-12-05 1:53,134,4,100.00%,0.00%,1
/news/view/1065619312013217),2,1,5,6,1,1,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이정호,호텔,프로모션,2025-11-21 13:53,105,19,100.00%,0.00%,0
/news/view/1065566813244727,2,2,3.5,5,1,1,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,조용수,인터뷰,스타,2025-12-03 8:53,49,8,50.00%,0.00%,0
/news/view/1065566821178990,2,2,4,6,1,1,"파르나스 호텔 제주, 겨울 미식 프로모션",김철호,호텔,이벤트,2025-12-06 5:53,120,9,50.00%,0.00%,0
/news/view/1065566649179013,2,1,5,5,1,0,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",조용수,Chef,인터뷰,2025-12-06 8:53,25,25,0.00%,0.00%,1
/news/view/1065566694233877,2,1,2,4,1,0,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이정호,건강,식자재,2025-11-17 12:53,43,12,0.00%,0.00%,1
/news/view/1065566284679471,2,2,1,9,2,2,"코트야드 메리어트 세종, 페스티브 시즌 운영",안정미,호텔,시즌,2025-12-02 2:53,71,4,100.00%,0.00%,0
/news/view/1065566627417593,2,2,10,8,2,2,[이슈] 2025 식품 외식 산업 전망 '푸드테크',이경엽,이슈,트렌드,2025-12-08 9:53,89,16,100.00%,0.00%,1
/news/view/1065567081745907,2,2,6,8,2,2,[이슈] 2025 식품 외식 산업 전망 '푸드테크',조용수,이슈,트렌드,2025-11-15 18:53,137,23,100.00%,0.00%,1
/news/view/1065566736343126,2,2,268,9,2,2,"파르나스 호텔 제주, 겨울 미식 프로모션",이경엽,호텔,이벤트,2025-11-14 7:53,10,0,100.00%,0.00%,0
/news/view/1065566493859006,2,2,8,9,2,2,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,김철호,인터뷰,스타,2025-11-25 11:53,105,4,100.00%,0.00%,0
/news/view/1065566956780093,2,2,10,6,1,1,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,이정호,라이프,제철,2025-11-27 10:53,61,18,50.00%,0.00%,1
/news/view/1065566925199891,2,2,5.5,6,1,1,[맛집탐방] 줄 서는 성수동 베이글 맛집,안정미,맛집,핫플,2025-11-26 4:53,140,6,50.00%,0.00%,0
/news/view/1065619161703754,2,2,9.5,8,2,2,"코트야드 메리어트 세종, 페스티브 시즌 운영",김철호,호텔,시즌,2025-11-20 7:53,105,25,100.00%,0.00%,0
/news/view/1065566751811114,2,2,0,6,2,2,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이경엽,Chef,인터뷰,2025-11-26 1:53,109,11,100.00%,0.00%,0
/news/view/1065566976494193,2,1,56,7,1,1,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,오요리,건강,식자재,2025-12-08 20:53,52,15,100.00%,0.00%,0
/news/view/1065618845785112,2,2,4.5,8,2,2,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이경엽,건강,식자재,2025-12-05 21:53,67,18,100.00%,0.00%,1
/news/view/1065595693275290,2,2,37.5,7,2,2,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,안정미,라이프,제철,2025-12-08 6:53,136,28,100.00%,0.00%,0
/news/view/1065618946068014,2,2,0.5,7,2,2,[이슈] 2025 식품 외식 산업 전망 '푸드테크',오요리,이슈,트렌드,2025-11-26 2:53,107,19,100.00%,0.00%,1
/news/view/1065619015724081,2,2,0.5,7,2,2,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,이정호,라이프,제철,2025-11-22 21:53,131,20,100.00%,0.00%,1
/news/view/1065595811326090,2,2,4,4,,,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이정호,건강,식자재,2025-11-30 16:53,29,25,0.00%,43.00%,0
/news/view/1065595512633445,2,2,1,9,2,2,"코트야드 메리어트 세종, 페스티브 시즌 운영",이경엽,호텔,시즌,2025-12-08 17:53,117,20,100.00%,0.00%,1
/news/view/1065618834433642,2,2,4,9,2,2,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이정호,건강,식자재,2025-11-22 21:53,142,20,100.00%,0.00%,0
/news/view/1065602433310557,2,2,7.5,9,2,2,"코트야드 메리어트 세종, 페스티브 시즌 운영",안정미,호텔,시즌,2025-11-27 5:53,51,25,100.00%,0.00%,0
/news/view/1065602374269678,2,1,64,6,1,1,"코트야드 메리어트 세종, 페스티브 시즌 운영",이경엽,호텔,시즌,2025-11-28 14:53,107,26,100.00%,0.00%,1
/news/view/1065602430898836,2,2,9.5,7,2,1,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,오요리,이슈,산업,2025-11-27 20:53,75,28,50.00%,0.00%,0
/news/view/1065588009148751,2,1,2,6,1,1,[이슈] 2025 식품 외식 산업 전망 '푸드테크',오요리,이슈,트렌드,2025-12-08 22:53,66,14,100.00%,0.00%,1
/news/view/1065602333383723,2,2,2.5,7,2,2,[이슈] 2025 식품 외식 산업 전망 '푸드테크',조용수,이슈,트렌드,2025-11-20 0:53,102,11,100.00%,0.00%,0
/news/view/1065595646577465,2,2,8,7,2,2,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이정호,건강,식자재,2025-12-09 7:53,139,29,100.00%,0.00%,1
/news/view/1065597289963969,2,2,3,9,2,2,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,조용수,건강,식자재,2025-11-20 23:53,33,23,100.00%,0.00%,1
/news/view/1065595530080506,2,2,6.5,6,2,1,[맛집탐방] 줄 서는 성수동 베이글 맛집,오요리,맛집,핫플,2025-12-07 17:53,78,17,50.00%,0.00%,1
/news/view/1065595538694054,2,2,9,8,2,2,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,이경엽,라이프,제철,2025-11-27 16:53,88,13,100.00%,0.00%,1
/news/view/1065595557363541,2,2,12.5,8,2,2,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이정호,호텔,프로모션,2025-11-23 0:53,138,9,100.00%,0.00%,1
/news/view/1065595558415093,2,2,4,9,2,2,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,오요리,건강,식자재,2025-11-29 1:53,129,18,100.00%,0.00%,0
/news/view/1065618472614122,2,2,3,8,2,2,[맛집탐방] 줄 서는 성수동 베이글 맛집,조용수,맛집,핫플,2025-11-24 21:53,136,3,100.00%,0.00%,0
/news/view/1065595665514475,2,2,7,8,2,2,[맛집탐방] 줄 서는 성수동 베이글 맛집,이경엽,맛집,핫플,2025-11-14 22:53,49,21,100.00%,0.00%,0
/news/view/1065567345291153,2,2,59,7,2,1,[이슈] 2025 식품 외식 산업 전망 '푸드테크',김철호,이슈,트렌드,2025-11-15 21:53,100,13,50.00%,0.00%,1
/news/view/1065567371110916,2,2,15,8,2,2,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이경엽,호텔,프로모션,2025-11-15 11:53,107,10,100.00%,0.00%,1
/news/view/1065567448965222,2,2,40,9,2,2,[맛집탐방] 줄 서는 성수동 베이글 맛집,안정미,맛집,핫플,2025-12-01 8:53,16,29,100.00%,0.00%,1
/news/view/1065567452062581,2,2,44.5,8,2,2,"파르나스 호텔 제주, 겨울 미식 프로모션",이정호,호텔,이벤트,2025-11-13 0:53,40,25,100.00%,0.00%,1
/news/view/1065567284158806,2,1,4,5,1,1,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이정호,Chef,인터뷰,2025-12-07 23:53,92,29,100.00%,0.00%,1
/news/view/1065567300287478,2,2,9,8,2,2,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,이정호,이슈,산업,2025-11-24 6:53,120,20,100.00%,0.00%,1
/news/view/1065618675213289,2,2,12.5,6,1,1,[이슈] 2025 식품 외식 산업 전망 '푸드테크',조용수,이슈,트렌드,2025-11-30 13:53,97,27,50.00%,0.00%,1
/news/view/1065618727789897,2,2,13,8,2,2,[이슈] 2025 식품 외식 산업 전망 '푸드테크',이정호,이슈,트렌드,2025-11-27 0:53,99,5,100.00%,0.00%,1
/news/view/1065567242424732,2,2,13,7,2,1,"파르나스 호텔 제주, 겨울 미식 프로모션",안정미,호텔,이벤트,2025-11-19 18:53,116,28,50.00%,0.00%,1
/news/view/1065567244405277,2,2,8,8,2,2,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,오요리,인터뷰,스타,2025-11-30 20:53,39,26,100.00%,0.00%,0
/news/view/1065567248742436,2,2,96.5,8,2,2,[이슈] 2025 식품 외식 산업 전망 '푸드테크',조용수,이슈,트렌드,2025-12-06 14:53,59,3,100.00%,0.00%,0
/news/view/1065567844030021,2,2,4.5,8,2,2,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이경엽,건강,식자재,2025-11-16 7:53,15,1,100.00%,0.00%,0
/news/view/1065618612119105,2,2,10.5,8,2,2,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이경엽,인터뷰,스타,2025-11-20 10:53,58,8,100.00%,0.00%,1
/news/view/1065618615220879,2,1,1,5,1,1,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,김철호,인터뷰,스타,2025-11-23 3:53,137,9,100.00%,0.00%,0
/news/view/1065567629370083,2,2,11,8,2,2,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,조용수,이슈,산업,2025-12-07 21:53,122,2,100.00%,0.00%,1
/news/view/1065567652658427,2,2,7.5,8,2,2,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,오요리,라이프,제철,2025-11-13 0:53,32,14,100.00%,0.00%,1
/news/view/1065567655284267,2,2,4.5,9,2,2,[맛집탐방] 줄 서는 성수동 베이글 맛집,이경엽,맛집,핫플,2025-11-22 9:53,22,10,100.00%,0.00%,0
/news/view/1065567766118019,2,2,38.5,9,2,2,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,오요리,인터뷰,스타,2025-11-26 3:53,59,8,100.00%,0.00%,1
/news/view/1065567768290562,2,1,10,5,1,1,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,김철호,이슈,산업,2025-12-06 13:53,11,1,100.00%,0.00%,1
/news/view/1065583055793759,2,1,9,6,1,1,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,오요리,이슈,산업,2025-12-05 20:53,45,5,100.00%,0.00%,1
